,prediction
2634,855929.8616916487
2635,147848.4846260571
2636,467748.06927275646
2637,496367.36133696546
2638,256874.38159780897
2639,534626.1275060563
2640,644052.7604919503
2641,1131338.509424128
2642,117850.17159702384
2643,261311.013591551
2644,1073414.5859239907
2645,1000834.6195055187
2646,569090.0099321909
2647,432777.0771724583
2648,670588.8294648702
2649,720426.834732356
2650,403416.8696995734
2651,1106244.7087323065
2652,1048921.2650566786
2653,969829.4624881911
2654,909835.6859922156
2655,695755.5772123904
2656,576421.3044958917
2657,1053643.5732837105
2658,569974.6758347573
2659,261344.6377649171
2660,562662.5683945086
2661,230387.94209180586
2662,357762.3675181448
2663,480027.54807768576
2664,737360.6331850833
2665,543132.7350201746
2666,503056.14338332426
2667,415554.4109219989
2668,1551248.067004586
2669,210939.5770965226
2670,415446.5805526461
2671,661635.1486652769
2672,788106.1998636523
2673,604590.3577682577
2674,228814.8643832159
2675,249788.07929917407
2676,781544.4200257502
2677,345863.56377476966
2678,689121.3671513377
2679,193640.23671286914
2680,552692.8152469054
2681,115503.19205632596
2682,752974.8276996898
2683,862548.5096485146
2684,380861.2916401301
2685,319491.46703269484
2686,409984.7502516407
2687,3727.0942590966297
2688,489348.9398071624
2689,817548.7329222102
2690,303620.42631932796
2691,403111.54977159423
2692,482598.61375467817
2693,495546.62884084496
2694,923901.3131776649
2695,810007.7002403283
2696,532964.304804517
2697,107144.9484818044
2698,466719.03134024504
2699,488400.83666969894
2700,636574.6051266699
2701,256769.91972667788
2702,642139.8917203117
2703,419534.51263727923
2704,684229.3212051245
2705,142369.25203701883
2706,372685.9406772186
2707,733823.6378918745
2708,639613.61802821
2709,326780.56188627693
2710,963388.0679321442
2711,334875.026851897
2712,221452.90033462574
2713,1903774.1276662066
2714,350723.78594768303
2715,467734.5591152895
2716,290668.6182917378
2717,1018203.6556935263
2718,377510.80108731333
2719,435765.05066933273
2720,377212.9474842212
2721,165024.2392581349
2722,353388.2071596212
2723,311540.462193659
2724,310203.74167469295
2725,171223.20488026162
2726,868936.5945463615
2727,808172.3269900609
2728,891964.8133482981
2729,217358.90067993355
2730,675973.0522354557
2731,328391.568111741
2732,552728.742251437
2733,164411.86533506005
2734,573055.0356375319
2735,576177.9208204311
2736,264900.84021632996
2737,429610.9660596319
2738,316122.0906595499
2739,542582.0286047879
2740,861343.8128169881
2741,528825.174550622
2742,402426.21872455545
2743,517592.8855572449
2744,310791.3422123315
2745,897283.9657194066
2746,632193.0169353742
2747,707449.3058491282
2748,294931.6678847242
2749,954040.4148430465
2750,204258.0241464781
2751,119121.56691835105
2752,573791.3278999279
2753,369398.5073216716
2754,755877.7375701905
2755,377876.6198562677
2756,192390.02229174384
2757,301295.5076138147
2758,380366.65310653846
2759,234248.21902532777
2760,588629.4168300447
2761,1048914.6851777527
2762,513896.8546220041
2763,783302.483574754
2764,411291.91466089117
2765,567643.5020988008
2766,772788.8283205379
2767,629705.8123694035
2768,933745.82400646
2769,379565.6995415783
2770,429767.45169927937
2771,317030.3430005991
2772,1102010.5662338063
2773,545059.1720996591
2774,576600.3703698737
2775,159903.396272238
2776,161308.5323140928
2777,452710.02522432664
2778,543181.2291827614
2779,291788.9669194403
2780,674338.217120264
2781,1073180.5749737727
2782,454500.8940825104
2783,270294.4215707252
2784,500379.05609669967
2785,348486.0010071995
2786,515157.3097219791
2787,507666.7226221416
2788,576293.8441739875
2789,438961.6075282985
2790,953327.1432417122
2791,246311.30168471043
2792,581787.1318763159
2793,209456.1464120102
2794,1013158.0252180306
2795,674366.0243005342
2796,475388.6031527722
2797,428900.90084712615
2798,354512.70153226145
2799,683745.9764824768
2800,275991.34456057136
2801,604898.5951553262
2802,173186.6897563244
2803,625593.1994760544
2804,154951.66980756086
2805,559397.7068849581
2806,600213.3617086165
2807,507167.19384439534
2808,241712.34290395712
2809,703093.1712336267
2810,211861.86164881935
2811,1000715.0073312708
2812,597391.6129822017
2813,167358.4632054231
2814,370716.02119212365
2815,899696.8101409414
2816,397553.28459487157
2817,549154.117003258
2818,1086298.8267237423
2819,232688.28345724638
2820,367721.9188757065
2821,269852.77339424647
2822,389705.16108160454
2823,440576.9683702752
2824,597448.8970463149
2825,933839.1104195375
2826,197288.55963411415
2827,972503.5074008225
2828,1014618.2445354763
2829,119847.49669229297
2830,740567.0799341637
2831,546873.2391858282
2832,190264.95457316935
2833,478324.0698304797
2834,520472.5492224946
2835,685384.3054060594
2836,922337.7394515519
2837,461445.67606082
2838,692789.5816733838
2839,472659.7835367988
2840,469874.96785504837
2841,501977.133356603
2842,459584.9477146837
2843,354380.2711181304
2844,238758.08623784228
2845,1017498.4515845588
2846,857436.853091136
2847,542490.4476916346
2848,442528.9968112075
2849,409694.1620104825
2850,492372.676692856
2851,380511.7111866105
2852,698164.2760790222
2853,423486.9672264308
2854,488860.7682564105
2855,399623.94020624564
2856,903500.6270713898
2857,425729.3835374102
2858,1502308.4466398293
2859,181494.13019422285
2860,1008657.8078147116
2861,423669.2288795458
2862,459776.172460638
2863,899449.2138726575
2864,2250343.339963725
2865,338594.323925653
2866,471700.7005315131
2867,864791.5972298147
2868,571535.5534625245
2869,704407.4706913255
2870,527141.0720665874
2871,273134.8378246003
2872,312110.514166976
2873,347489.54434218013
2874,606227.5841386337
2875,629321.9251504724
2876,820597.6481741164
2877,-7111.458664263657
2878,192378.77100169065
2879,454070.89905402577
2880,707556.6849434423
2881,217986.85574934504
2882,473399.81025672436
2883,227692.36139185104
2884,1165961.4940724717
2885,559508.9287782586
2886,459965.1760641448
2887,547134.628377551
2888,225363.68547466036
2889,556219.9250824741
2890,222046.5372543669
2891,275278.24646160874
2892,263157.162219655
2893,472997.9459442394
2894,1061153.1673065224
2895,350523.3835329446
2896,808558.2331327631
2897,622697.7892142572
2898,412523.41907266865
2899,1592150.7584607052
2900,866300.0512309069
2901,356047.4813865954
2902,421695.5254180216
2903,691135.6915402536
2904,998610.5049658244
2905,499723.62033176736
2906,724442.7802587083
2907,889639.4408370004
2908,440371.92405334767
2909,552636.3237174831
2910,526712.5979551629
2911,136038.87311528076
2912,236375.59413899545
2913,802703.579290757
2914,479333.02469540515
2915,378123.8566073433
2916,761331.3394668839
2917,361147.20913326775
2918,175072.54492364032
2919,744785.376109257
2920,775512.6304819842
2921,486402.72485449084
2922,447040.77992465545
2923,219960.61414624215
2924,380504.06272033043
2925,803080.6249600109
2926,294347.43005906994
2927,35469.578697239864
2928,574970.4289603311
2929,423421.6830880686
2930,252774.15336470644
2931,1006108.8874033698
2932,52115.421444661566
2933,377871.61226732854
2934,417590.81356591533
2935,374447.3765724839
2936,819025.2866005778
2937,224820.11714914092
2938,318278.81612365245
2939,440668.8382180537
2940,473450.82874232717
2941,237084.767286124
2942,390166.6458924642
2943,561564.3126360751
2944,675424.086679514
2945,514933.11082840606
2946,486525.1856320349
2947,145380.60910372128
2948,241907.78235698928
2949,274378.70427167084
2950,472781.02421294886
2951,697281.3028968942
2952,458297.51602104993
2953,391554.00533454644
2954,799967.182009533
2955,396255.43749704235
2956,915390.7977446456
2957,324049.54490520334
2958,1089531.6350673968
2959,172237.82019400474
2960,396757.11596349976
2961,490546.66948655143
2962,404851.2546948076
2963,663178.5779169789
2964,1500261.3085022792
2965,282542.0621406895
2966,551413.4692701752
2967,62179.138900370715
2968,195854.49170274037
2969,1147021.4795831456
2970,671430.8034626002
2971,386429.05979707383
2972,637149.9637809754
2973,240092.43194958608
2974,1509858.4214562671
2975,487271.4214272116
2976,553008.2149236641
2977,553008.2149236641
2978,540165.8649032357
2979,321302.3758735646
2980,581066.0783748969
2981,569599.8646734413
2982,752769.2075738846
2983,903312.073684618
2984,949693.5383536475
2985,757475.9293825343
2986,700476.9956998497
2987,320861.7893244476
2988,760917.5055385008
2989,300169.12584684824
2990,806231.94676941
2991,440818.63063986355
2992,448468.3472740733
2993,411200.37375359226
2994,337375.79718004796
2995,625299.327740818
2996,385077.51749165845
2997,849203.2645965279
2998,278616.4589494545
2999,538107.8705349169
3000,510061.7768378976
3001,538593.5426619183
3002,666694.1419553856
3003,316535.4148973875
3004,326822.1074701146
3005,168910.2854597026
3006,478251.4605118062
3007,468973.28547288117
3008,655066.8828331183
3009,1003130.2044422467
3010,120750.06301043741
3011,496090.00967994006
3012,711962.9166998744
3013,10598.282137638074
3014,-4001.759468737262
3015,754564.3231164726
3016,688881.9569142346
3017,572757.4588483463
3018,379974.8629817137
3019,130190.02429168607
3020,1928459.7195541034
3021,687939.1324906462
3022,332041.238474544
3023,512411.4373094642
3024,441676.7394417627
3025,285610.77012915455
3026,676739.8264279997
3027,309797.71771506936
3028,513402.2319286746
3029,761608.2996343934
3030,653362.615712125
3031,384314.95330928115
3032,138681.47104518965
3033,161984.45366072567
3034,161984.45366072567
3035,1346335.7011950416
3036,326527.68044679915
3037,343725.2956172449
3038,302669.07623242866
3039,1329929.1907235356
3040,711147.5941313051
3041,736797.1386068922
3042,184460.45996341493
3043,340068.2044449644
3044,518936.9202368107
3045,474463.6536054204
3046,391619.1399185761
3047,382113.93683979206
3048,453263.11908546847
3049,356424.9553648938
3050,343227.21128917567
3051,785078.9411639209
3052,360385.22651331127
3053,780693.5281343657
3054,494912.955708003
3055,664586.941245699
3056,391873.4513985213
3057,275143.23820959055
3058,607518.4955102184
3059,581389.3027007488
3060,270272.19987133105
3061,726142.8538232278
3062,42972.86024607226
3063,714298.4763696945
3064,602844.5128522967
3065,987103.4830737341
3066,357739.0056325367
3067,394195.0696157882
3068,504086.5955504888
3069,545438.3754827451
3070,1066472.5962802805
3071,473644.8133023612
3072,490599.7796506556
3073,677687.3298566686
3074,470123.83599821245
3075,690590.3133839953
3076,1029753.4789361822
3077,11414.649536193261
3078,357009.5220268528
3079,564814.4686885645
3080,433056.18707778153
3081,312129.74357647944
3082,715790.1568443488
3083,288965.95825589425
3084,493047.54716252594
3085,389033.5281788736
3086,373014.0592778642
3087,204860.58768420154
3088,382823.54440985306
3089,209274.03817887366
3090,606772.7016890812
3091,1446599.6718288679
3092,431511.5346208665
3093,536620.358216359
3094,553113.6732180968
3095,219522.49529441586
3096,204647.30414389377
3097,35413.05301083508
3098,197884.04153322807
3099,197013.65681256092
3100,1629459.2592361723
3101,181887.66714410693
3102,1000775.6299692056
3103,1050373.7221163432
3104,431239.5360582685
3105,830533.6487768035
3106,566907.2012866507
3107,414900.73571498285
3108,43083.36683271482
3109,106069.26499877824
3110,728079.8924750442
3111,-12302.023812984204
3112,751608.105622876
3113,850180.4805181009
3114,383748.35010069376
3115,383306.82314971485
3116,1123994.3251149417
3117,408749.58282951557
3118,190004.41745341005
3119,574397.656822847
3120,402178.6656632356
3121,1639640.2767849178
3122,881334.3928153821
3123,566151.9439645538
3124,749782.8296006349
3125,336562.42508484924
3126,1082440.3936380995
3127,122030.77672964678
3128,715109.834106159
3129,798710.6892677002
3130,294404.70416841854
3131,956224.0435735119
3132,505150.52030073514
3133,969803.1144081714
3134,522099.0010126077
3135,285975.2396282428
3136,445604.34557675803
3137,846334.2811110622
3138,456579.8330193057
3139,505986.59928186703
3140,107362.28202713386
3141,497958.30864618195
3142,182040.9164567013
3143,571909.4866233019
3144,475437.3497409378
3145,407209.40732541704
3146,280026.44654870225
3147,522730.4056131578
3148,607676.0344138516
3149,434457.96696715883
3150,336725.00780314684
3151,258190.53205152304
3152,809625.284252907
3153,1328997.9244729597
3154,318269.7802940653
3155,733686.055660494
3156,561611.5320750806
3157,1954253.9148830348
3158,415498.4030210681
3159,342869.0373590782
3160,699938.9774563685
3161,755261.3779791738
3162,645741.2331271654
3163,374521.8673541795
3164,500698.4788046882
3165,666127.3252049272
3166,540872.7110652212
3167,966181.9270204358
3168,501429.04718374135
3169,653310.0748375328
3170,669413.6451808027
3171,613166.4553182439
3172,579256.3731604005
3173,520646.5969517353
3174,448355.25613582204
3175,590581.6912664955
3176,463551.5277950382
3177,519107.7711032466
3178,422859.6678254723
3179,460739.68569426634
3180,777588.743917296
3181,299059.9958491303
3182,462230.81853792164
3183,348852.4534255292
3184,433779.650117196
3185,580571.948232015
3186,734480.7686649658
3187,1018731.365643052
3188,110547.3982836185
3189,1029062.862763726
3190,334618.67298102705
3191,618613.9689714221
3192,412063.971876762
3193,315315.2979720744
3194,759142.092042218
3195,789144.2489477287
3196,202905.87379199278
3197,778399.8656846116
3198,99918.30900276208
3199,429490.49166009144
3200,290333.694614103
3201,575415.0186330393
3202,127923.07571734174
3203,689392.5420517632
3204,1237502.41170621
3205,308981.62995113345
3206,378263.9993025167
3207,592341.565634718
3208,393814.2745430225
3209,601332.5669980376
3210,584754.215609261
3211,464455.35890298954
3212,622338.4282800739
3213,496318.08213627874
3214,589717.9698785276
3215,554605.411723353
3216,634863.1328078624
3217,136520.13536085654
3218,583524.4752282962
3219,1122921.6531831133
3220,334318.52037788613
3221,465037.56978623697
3222,223179.2346971539
3223,-195576.53287607306
3224,413793.6451288201
3225,843394.4836897665
3226,463360.00928500714
3227,422199.9330972028
3228,739147.8465858928
3229,1036304.5273646583
3230,528854.5407506787
3231,1229144.2024076404
3232,641842.2572967162
3233,993152.9231433122
3234,268475.48488010356
3235,657752.0285926022
3236,306202.1816333548
3237,1208454.055035776
3238,275797.4720697423
3239,16441.8642102764
3240,206689.8431641985
3241,284917.3066589042
3242,512701.51446134655
3243,236606.80975962273
3244,134094.436694664
3245,460356.7828277991
3246,353458.4254551756
3247,363330.716132047
3248,261917.27085449005
3249,372349.6775992046
3250,275814.09794524056
3251,607069.8038332798
3252,1599328.783711949
3253,423916.7704812146
3254,431829.862953078
3255,465449.7446578556
3256,1168919.6848697392
3257,1044242.8059669113
3258,962534.0783069547
3259,731017.2833443842
3260,389351.90308277623
3261,118132.24974674621
3262,493964.58115288534
3263,675688.564138964
3264,602037.4905157955
3265,425528.3897967003
3266,521655.7765762325
3267,1061250.9776302404
3268,717707.3561426018
3269,465628.63005145174
3270,492401.8700004007
3271,1228904.7553831423
3272,688091.7260373152
3273,580078.4630131664
3274,902790.8268894692
3275,233960.6204097072
3276,559829.8460517824
3277,720212.7235084504
3278,1179657.4730741992
3279,470459.71084193443
3280,591268.390457119
3281,1339049.5285976627
3282,939756.3457367086
3283,897463.2925257994
3284,1087598.5785417384
3285,9482.299358091463
3286,163334.0626465591
3287,560808.2446976722
3288,399030.9892116218
3289,195706.74615463277
3290,254291.48277901585
3291,268774.1858698855
3292,1173589.337019445
3293,364318.31129709934
3294,670564.306826657
3295,147924.59057485813
3296,379728.7127212528
3297,446561.8630331516
3298,598449.845769259
3299,598449.845769259
3300,743401.5618270659
3301,844790.8734793757
3302,114389.08843405836
3303,347577.6307781689
3304,114468.08373100142
3305,554007.2781851884
3306,413142.64916947985
3307,180224.98960392643
3308,490471.00458963914
3309,336305.8997154791
3310,350165.89263588854
3311,401973.5925272893
3312,165930.47204829153
3313,486625.3565615149
3314,342528.4418454033
3315,331663.64540955215
3316,382887.4487349717
3317,705224.5932392406
3318,406445.85348034266
3319,975481.5090106385
3320,533987.4244140983
3321,130038.66908459703
3322,267680.03168243676
3323,362274.84994003735
3324,540651.3060477361
3325,814735.7892808729
3326,973022.3498707534
3327,307609.9728879655
3328,419240.7949453369
3329,259311.96927394927
3330,283733.5888406178
3331,179182.26812150457
3332,-19360.511795591912
3333,602320.4244573149
3334,451123.8788309272
3335,359738.2316113954
3336,713869.0222102776
3337,501010.4892389724
3338,1452500.4386142339
3339,125264.97270950349
3340,557713.4566681016
3341,550326.2374351304
3342,533639.0854540527
3343,191315.12575584394
3344,1306945.9205808407
3345,505270.79395242676
3346,1069359.941128809
3347,940292.0730860423
3348,571544.2305993465
3349,820411.6290666107
3350,485980.40456360555
3351,394380.8402531118
3352,649942.4790612251
3353,83730.48331053689
3354,603330.2273171119
3355,442572.1430924039
3356,679102.3396672149
3357,273531.85881533346
3358,340332.41653152544
3359,588662.3870050551
3360,565509.6206273166
3361,192541.3583145332
3362,366327.37538035586
3363,699075.7044276894
3364,379085.4720603508
3365,350610.51910436153
3366,207713.300993482
3367,551957.9706546486
3368,564276.7466373936
3369,96528.33270022745
3370,682695.937833676
3371,535855.8604185941
3372,594033.1999734608
3373,784485.5643725239
3374,599626.0470834802
3375,354986.06148276606
3376,477072.6621729521
3377,-1919.1488221634645
3378,1315313.1252080407
3379,456852.4027486624
3380,682304.311357536
3381,963461.6111446883
3382,1002089.0235294314
3383,333832.606142281
3384,1594671.244470167
3385,1121913.704199323
3386,521214.1564703529
3387,470957.68250846805
3388,654340.8168094722
3389,682962.3830589021
3390,522562.0937735648
3391,433467.29979654064
3392,-15258.638945790124
3393,482261.59078255366
3394,406683.34416586044
3395,444706.7472916463
3396,324207.85485794826
3397,258070.33363490627
3398,434428.56116098596
3399,420950.6461397584
3400,678022.9214762431
3401,92983.21547888301
3402,122360.05332150927
3403,400876.3563543495
3404,755294.262045487
3405,529380.1076238278
3406,740408.6446696453
3407,1082707.9163416857
3408,507567.1274355025
3409,270938.0547991756
3410,501766.10294043226
3411,475729.3831418576
3412,523040.45862453093
3413,107398.10355774808
3414,245233.6264298794
3415,613401.5045777952
3416,603938.3399536546
3417,610477.5671366315
3418,274212.30801853415
3419,517855.3518334639
3420,315082.4591903542
3421,235468.91599194543
3422,245977.56113996706
3423,553609.3528205102
3424,652281.1859733105
3425,347239.08244970127
3426,699871.3398702109
3427,694063.5599414585
3428,191690.10439018568
3429,632264.2877429441
3430,449144.77612185234
3431,374898.36569916573
3432,263791.6446284015
3433,300470.8902369056
3434,480763.30406286765
3435,124958.72149379703
3436,496942.8275249555
3437,-2266.84999650222
3438,670276.3161188673
3439,935824.3668301237
3440,299277.41369432723
3441,749064.4737070234
3442,414691.3196932626
3443,258923.65654497908
3444,96582.94521254551
3445,769302.8322134615
3446,262068.15259625623
3447,913944.8877903913
3448,493978.26347164647
3449,583813.2808516776
3450,449504.7308380115
3451,646244.360017327
3452,876079.8021812452
3453,376229.61796487716
3454,415963.64330414124
3455,1216107.6404991434
3456,598805.74432888
3457,454823.8202909853
3458,204131.0645310122
3459,714540.9362093704
3460,521029.21367426857
3461,444887.19378013327
3462,680997.1228256186
3463,825301.1272657447
3464,798519.6283153854
3465,35446.86999584464
3466,512934.4540592312
3467,433221.638699536
3468,554500.7987216313
3469,477922.8930189783
3470,511736.4942974737
3471,494712.4539300583
3472,340229.1053183569
3473,89876.57961404131
3474,356759.045368591
3475,531779.2623111963
3476,1176817.9281069427
3477,844185.8114960588
3478,569224.6081280598
3479,102863.60261536535
3480,911673.0880989862
3481,588517.2122047116
3482,439491.01578600693
3483,95951.31523627805
3484,437084.0371394822
3485,65958.97599306761
3486,187602.28780716145
3487,157424.35551526735
3488,272855.13609023514
3489,390010.6943388928
3490,783034.9171363562
3491,264205.4926163803
3492,720260.9509328663
3493,-126947.08510621336
3494,794745.4393545024
3495,368658.36131112464
3496,816417.1791411807
3497,491588.80470361514
3498,668429.5175074282
3499,878567.1345399992
3500,764083.0583652657
3501,673967.4575158511
3502,378083.75846996263
3503,349258.96801026014
3504,447820.74918140983
3505,561621.4244628393
3506,692412.679227362
3507,121629.42046007817
3508,778025.8770364274
3509,451309.16237153206
3510,536429.9368406947
3511,278704.40818285994
3512,923326.5909698255
3513,431380.78888906504
3514,1331481.9296434275
3515,372087.21397211205
3516,317707.4624151098
3517,698402.391407199
3518,431931.5745054063
3519,1706561.266435652
3520,471809.5227165327
3521,542768.9471036408
3522,556250.7500267375
3523,882861.6441914152
3524,239595.68024649133
3525,296311.3375788661
3526,1069908.1118564634
3527,212378.1037540441
3528,196433.82101350668
3529,649847.7074918255
3530,386402.4873803122
3531,535483.133848948
3532,509957.0311844816
3533,319482.0854907702
3534,393263.42550188873
3535,615207.999224405
3536,53107.901259164675
3537,297070.1247646763
3538,425355.05220779066
3539,570110.9206620497
3540,198406.1414862706
3541,198406.1414862706
3542,720164.5878217007
3543,421782.8609278004
3544,144530.85724355985
3545,427004.6741717872
3546,627027.116909844
3547,647725.5757020345
3548,868270.0777986749
3549,686370.1960523751
3550,931622.8433106715
3551,510301.0063723718
3552,426040.3607383524
3553,522834.2112178949
3554,242317.5170717619
3555,350894.72982933
3556,504151.21115259326
3557,379275.5125514099
3558,445641.11802870315
3559,471000.36335094355
3560,231829.52541676362
3561,456836.61503161734
3562,690158.7941983665
3563,560579.6294453482
3564,221697.6475329902
3565,301752.92707694
3566,490823.7072946682
3567,311353.6347856762
3568,294935.4774816825
3569,544958.377456299
3570,543050.6677812404
3571,343874.8087391902
3572,441637.37198037514
3573,960323.7865442011
3574,82537.59598412906
3575,738203.379266996
3576,251346.7064432418
3577,245441.0105745198
3578,576947.8195850988
3579,485956.57119362196
3580,575139.8404353443
3581,894178.1272271575
3582,174156.82238160342
3583,156553.5990640946
3584,369113.51039445004
3585,212073.51556490565
3586,1687671.7470409023
3587,428110.05982238427
3588,695370.8533303392
3589,184058.55702147103
3590,682622.7811158416
3591,299121.43960919254
3592,465207.7660569269
3593,322724.9914377016
3594,514631.1044765798
3595,641291.0395962736
3596,482891.0661165272
3597,518092.78928055
3598,277208.07656680467
3599,495275.3488140652
3600,262616.6519413935
3601,725762.5152241829
3602,447254.0680476142
3603,749225.3082429451
3604,653130.1490265979
3605,191486.98993563332
3606,782007.7098342516
3607,454734.74160153186
3608,469803.6320927788
3609,212409.9617394975
3610,578617.9933727665
3611,625579.0783338358
3612,346712.2247647743
3613,417208.96767162276
3614,694354.2272689481
3615,1293203.0312549043
3616,301671.92693121405
3617,899911.9248391645
3618,480973.42850925913
3619,110499.69276343158
3620,486673.6713594452
3621,145480.19902762078
3622,121195.90300777671
3623,415250.6671183532
3624,415250.6671183532
3625,335813.18784039107
3626,428014.25875433267
3627,414308.7663232102
3628,467174.06035128946
3629,264648.66962806653
3630,571290.0675509834
3631,782719.9110336306
3632,256968.04551922908
3633,610552.7404619658
3634,698600.9197093784
3635,88580.74293321278
3636,560958.7564421097
3637,796718.3303311812
3638,2649.4822215273452
3639,152565.17528889835
3640,165978.3024756923
3641,649244.6677160312
3642,531340.7596742233
3643,503596.6151401043
3644,443400.6033916377
3645,446563.295943983
3646,270466.8948069394
3647,599338.4498539222
3648,255977.8873094549
3649,649545.7868362211
3650,247881.62309693987
3651,280171.5485795866
3652,747457.4849588079
3653,296125.1779391862
3654,289165.86287381157
3655,175901.21288760268
3656,224904.95081138622
3657,802432.2383886022
3658,378991.8435802425
3659,648394.4137958834
3660,321611.8552320379
3661,170632.2862666787
3662,229596.5134576758
3663,120478.20690083591
3664,1206997.334480736
3665,293051.7400387749
3666,719476.8434943849
3667,347037.13650889415
3668,1131165.338079119
3669,488703.9317215072
3670,270377.1660480267
3671,369072.08768080303
3672,824757.5762894122
3673,694203.0977364401
3674,194517.1936419378
3675,651348.8405403723
3676,520937.71614599344
3677,304068.4025417824
3678,662044.9812973544
3679,599709.6979667806
3680,256169.92372044787
3681,211803.07392247638
3682,513896.7447841278
3683,191456.842803862
3684,572843.3824475335
3685,471953.1357857216
3686,606195.6489006899
3687,780536.5608008062
3688,669338.5694588041
3689,251368.07855908253
3690,78085.60204897547
3691,150847.96693478798
3692,213158.23130944534
3693,548523.4628071826
3694,532366.2199738269
3695,590974.3442048185
3696,461153.0069874992
3697,666553.8158579465
3698,670779.4899578745
3699,651089.0619511745
3700,167408.09803442995
3701,606310.4117336978
3702,574219.9387560447
3703,241718.21871008584
3704,285405.8968366159
3705,225980.599664232
3706,175085.5188019137
3707,150316.80605320085
3708,1349098.9039703025
3709,534230.8422645322
3710,395825.5639267827
3711,506276.59601211105
3712,569746.7399914504
3713,433041.36625278485
3714,447338.4136688862
3715,188150.47739083
3716,365430.94210007705
3717,143942.8206303756
3718,1160010.8590474068
3719,284260.96597355074
3720,740618.2552989435
3721,1176625.2562341415
3722,926295.7255984539
3723,536073.5966800965
3724,404719.79057883227
3725,1008548.7257732468
3726,1098029.9877015175
3727,668844.0323881028
3728,515491.9353305432
3729,684122.3354242011
3730,821946.1441995351
3731,453241.5508158851
3732,548138.6902711185
3733,996426.453697665
3734,885109.848284385
3735,1493328.9967173217
3736,278585.85436957155
3737,389671.3180388843
3738,688583.6822630177
3739,241869.5259920879
3740,30171.437769764278
3741,553863.9729932704
3742,816304.0239959552
3743,389861.10118432343
3744,646221.4892523686
3745,728165.6079495171
3746,409757.9261528604
3747,413793.9759230423
3748,1164893.7238325295
3749,433245.3103211584
3750,246317.86118007108
3751,483025.34795417846
3752,583046.2694235798
3753,539337.6439455607
3754,915405.1246591959
3755,169952.92719628435
3756,734738.5140863725
3757,734738.5140863725
3758,185390.58163533435
3759,523168.54945131834
3760,65300.646526248835
3761,1276540.0267417897
3762,551950.9373548421
3763,611173.489918179
3764,356114.06002966117
3765,686817.7962166212
3766,904769.0968180724
3767,64006.520298787334
3768,222116.34214385477
3769,1457482.9360401565
3770,332106.15989710996
3771,602734.216546194
3772,381266.5672129217
3773,1024769.3184081389
3774,523735.93111713906
3775,765191.738569164
3776,697644.3523159868
3777,1030639.7173259234
3778,788375.9421286044
3779,596843.9249198987
3780,489343.3784764018
3781,872030.4464535514
3782,606556.0060289045
3783,300316.1806160825
3784,277452.387470345
3785,242953.6861663325
3786,242953.6861663325
3787,851178.3830494619
3788,484746.23563630553
3789,333561.0529208209
3790,836501.4281837093
3791,988633.356746283
3792,628168.0976670305
3793,147259.45935439388
3794,147259.45935439388
3795,882904.1769521221
3796,153703.209873287
3797,621517.6568231448
3798,700759.2484314687
3799,822631.3005038514
3800,387495.3345091102
3801,652265.6518529471
3802,184818.38578750734
3803,576081.7376692707
3804,342500.90989061294
3805,121334.90642872587
3806,179259.495145026
3807,615133.4070933121
3808,280627.9384225391
3809,471570.5034836753
3810,789194.8703799271
3811,769755.2664352076
3812,786246.0763894339
3813,1515130.2104483242
3814,458026.27460535837
3815,689632.5076332062
3816,279668.6290551521
3817,454501.3488809373
3818,472775.41455237963
3819,437655.6421461733
3820,428550.93560176576
3821,1392806.5603275527
3822,688047.8656772814
3823,409844.0479295874
3824,657639.5003158523
3825,180099.0190702203
3826,950192.1700766262
3827,808397.9383571284
3828,154833.77465041337
3829,1350353.8324733153
3830,391460.83820399095
3831,493831.0503918823
3832,368591.07438528305
3833,482082.29984654917
3834,540648.32045543
3835,813574.4024257533
3836,284749.1698362805
3837,489542.51181007805
3838,333216.0469458882
3839,608766.5356953794
3840,179337.2172200958
3841,782069.1321708473
3842,505842.07664784335
3843,655596.7187359114
3844,278384.78168770124
3845,731912.45767657
3846,742132.9736668806
3847,471544.45612823486
3848,538225.0064203338
3849,544553.3791401221
3850,179323.96849816706
3851,310517.27125941066
3852,265912.58658713667
3853,1032564.923831999
3854,1038835.5401284593
3855,361155.57978983177
3856,667058.059754626
3857,570690.9979553889
3858,266535.86505385814
3859,507727.1727121718
3860,537688.3849268815
3861,1165772.796050422
3862,188560.226407136
3863,534236.2794747633
3864,880286.763966771
3865,723488.0507062406
3866,431648.47158676025
3867,431257.6215499897
3868,392636.77912561526
3869,889405.8271542616
3870,79271.12699868681
3871,1756185.9982568957
3872,220635.8526062356
3873,84948.68583827413
3874,173523.53839952638
3875,515339.44839706295
3876,515976.4849899204
3877,301017.3231757417
3878,230863.47207976232
3879,230863.47207976232
3880,285467.5460082438
3881,166910.20999133866
3882,214540.81727851613
3883,472717.254126127
3884,975143.7638794816
3885,97416.59185973892
3886,765491.406626429
3887,545383.605601557
3888,758424.6158414949
3889,584896.2168127063
3890,370330.8016799652
3891,1171288.142720447
3892,682346.5588576933
3893,270850.4375344625
3894,294615.7099529304
3895,433199.0297034702
3896,510681.2160645593
3897,947633.7949992657
3898,378422.17556052515
3899,564956.7579775765
3900,326517.12788855156
3901,590646.224762217
3902,345195.5869770575
3903,775576.2290410798
3904,981473.9066639125
3905,590255.8243480212
3906,1307870.3464358728
