,prediction
2633,544689.1969112516
2634,856662.8771975967
2635,148007.15459118644
2636,470274.05460947833
2637,496555.76346434525
2638,257680.81431385636
2639,539347.8920167078
2640,647920.7797695198
2641,1137026.1163937908
2642,116463.53263509332
2643,259741.7019892409
2644,1077571.792459071
2645,1001492.4815594291
2646,572155.9553942939
2647,431864.955207168
2648,674923.5557653301
2649,724016.3029501371
2650,399105.63778177137
2651,1108326.7820961094
2652,1051430.205258041
2653,968237.2191646614
2654,915067.5415442337
2655,697787.6249461749
2656,577456.8133790623
2657,1049706.0623082938
2658,575319.9298206007
2659,260017.9287175545
2660,563237.9316156905
2661,226498.19929568528
2662,350701.2591812769
2663,484926.8495581279
2664,742548.4926967436
2665,544324.1284791804
2666,503092.07906056836
2667,408487.05281561404
2668,1548031.6941695637
2669,210170.9759835346
2670,416976.3678625701
2671,666500.6068121264
2672,793313.107947953
2673,607700.7986474627
2674,232424.1654178367
2675,246429.53839678614
2676,781871.7347431862
2677,348655.3009870864
2678,694087.9504722267
2679,191996.18548011873
2680,555314.3379340811
2681,114714.11457503919
2682,755565.1656936693
2683,864520.8958889272
2684,383765.3261495711
2685,323108.3179497374
2686,409826.08967993315
2687,-5572.529907359916
2688,491073.7703986113
2689,813404.6771665143
2690,301300.40528449946
2691,405334.0616692046
2692,485064.59977563634
2693,500743.53119511646
2694,923605.7469859738
2695,809087.944100693
2696,533690.6850631526
2697,106534.52732721035
2698,471830.25440954254
2699,486649.9736130808
2700,641790.4266258061
2701,259146.61068191915
2702,647176.8296035597
2703,423707.04109538987
2704,681942.3067354576
2705,138621.5627183158
2706,376285.0512241705
2707,736150.7447860731
2708,642341.6042508252
2709,327739.17341837776
2710,965990.2371861855
2711,332296.40380288486
2712,222557.05162693682
2713,1891189.8263753678
2714,346396.3726305354
2715,465571.3769554761
2716,290017.98958193517
2717,1019951.5871836257
2718,379617.9640012379
2719,433734.2921706743
2720,380433.73356701003
2721,164914.44147478876
2722,353599.449651401
2723,310770.43216570653
2724,305484.6055818263
2725,165984.67621079227
2726,872381.8998326058
2727,808283.1488886004
2728,886949.8749886076
2729,219780.43349823548
2730,680052.7180698336
2731,326311.14084579924
2732,556522.9305027508
2733,163412.7377138057
2734,575446.8641995405
2735,580392.8930009317
2736,264648.0857238064
2737,429574.5170051063
2738,309655.81049732555
2739,547714.708720587
2740,864622.9646717333
2741,532612.2733746896
2742,400066.3171260989
2743,516247.6530938009
2744,312599.8606131739
2745,895294.742436083
2746,632795.8798247305
2747,710229.923377985
2748,295128.64901731716
2749,948973.8403174416
2750,204722.46518692694
2751,117583.97047617409
2752,569395.3993402588
2753,367297.7283272435
2754,755586.913160814
2755,377165.45878622495
2756,193461.1230391065
2757,293022.70078146615
2758,378174.39063405467
2759,231860.29736289958
2760,592231.4569179382
2761,1054086.2887060924
2762,511152.9071013051
2763,787682.1031642852
2764,415754.01720200526
2765,568966.4444684611
2766,775024.2116278725
2767,627254.4842846314
2768,934956.264026684
2769,377383.85866595944
2770,430824.98599811096
2771,319611.9481480245
2772,1099523.6919427947
2773,547350.3718204706
2774,579534.8241187597
2775,158906.8752164303
2776,160807.06430926733
2777,448595.89870267373
2778,540234.0500699108
2779,289236.8801367639
2780,669883.6451653244
2781,1078392.3784918338
2782,459089.0029181213
2783,268394.8456664816
2784,492882.62760550866
2785,348770.5198237462
2786,504702.6693233227
2787,508615.33998798486
2788,573761.817878305
2789,439852.29350506724
2790,954292.6276593439
2791,243066.23377968627
2792,586104.3973052357
2793,206483.64757541486
2794,1012511.3029140434
2795,675331.8769862186
2796,475648.254177253
2797,428770.1342763556
2798,353932.79276811634
2799,679080.8756052352
2800,273900.98300890776
2801,607208.0613029154
2802,172599.3765224825
2803,632179.8013691417
2804,155569.949345765
2805,561057.5029482453
2806,605530.4278847524
2807,505785.39484585624
2808,246846.74168677581
2809,702676.050232777
2810,212289.91311458632
2811,1002451.5315015202
2812,605046.6040274776
2813,169291.7519443126
2814,366563.2624249236
2815,894755.5597819572
2816,400501.49834799964
2817,552443.389955058
2818,1089664.5530363778
2819,230677.95844614663
2820,371793.5304759338
2821,269484.3321346895
2822,389592.7534185606
2823,435110.8659126593
2824,601599.0160309912
2825,933684.1760721323
2826,195128.82572653773
2827,975525.8740052939
2828,1019801.0007566412
2829,119483.74386807863
2830,743923.0649044095
2831,543237.1534535643
2832,193170.8005074102
2833,480777.8346689519
2834,526222.5105970297
2835,685639.5972898199
2836,917472.6683479294
2837,465341.5875995413
2838,695783.8190657902
2839,473245.47859538253
2840,467278.7769936884
2841,506969.64023034764
2842,459272.0757830803
2843,355392.79411504907
2844,236626.25144283113
2845,1015885.1027407891
2846,855933.2616781543
2847,545629.6226979784
2848,445512.8876901311
2849,411249.77904303884
2850,499147.6898241808
2851,377028.23451595276
2852,697944.999560811
2853,424356.1890057165
2854,490891.0563099327
2855,395622.9727960677
2856,903658.207569404
2857,427316.783724461
2858,1507988.385620871
2859,182568.75558371382
2860,1010056.2686741916
2861,426006.31099804037
2862,464121.78341813304
2863,897828.6298562216
2864,2254493.3263855837
2865,340609.1033120904
2866,473775.93413764297
2867,866495.3472804003
2868,572814.3792352129
2869,711124.899589441
2870,531318.6549530912
2871,261519.29954736744
2872,310416.30927752756
2873,347482.33303553774
2874,607970.5530673804
2875,632381.4319531985
2876,824786.9632448524
2877,-12213.099001270457
2878,191448.15463783854
2879,455994.688752525
2880,707462.42886818
2881,215452.18696922524
2882,476698.35876267566
2883,229580.22345868347
2884,1166114.8382097264
2885,563269.9398355089
2886,462834.6402563582
2887,546720.0873872966
2888,221804.25957371655
2889,555544.2680959525
2890,220445.21579123114
2891,274440.5943058587
2892,264715.5135084951
2893,475152.0229870733
2894,1063439.236726802
2895,350249.2951808834
2896,809341.2252811992
2897,623780.0847671486
2898,416952.97731011524
2899,1597765.2441801114
2900,869778.5908604132
2901,356773.97363512975
2902,424048.5862882128
2903,692365.9011072016
2904,993437.3380000673
2905,501091.9193736365
2906,733424.46569939
2907,892115.0903861457
2908,440806.35514207464
2909,555147.0458952519
2910,529917.3587501807
2911,134400.52202738298
2912,235238.1141810767
2913,797980.583885596
2914,480293.91307824
2915,382052.939486732
2916,761834.3302141493
2917,361321.1832416776
2918,174341.45990144485
2919,747359.0946916682
2920,781363.5406422515
2921,487621.95965443016
2922,448015.9289068248
2923,218924.89953208488
2924,375476.71113285224
2925,804835.7505885203
2926,290854.9785209879
2927,41830.28049717599
2928,580815.612328062
2929,423715.87587408663
2930,253715.57594873797
2931,999360.2933180705
2932,51074.88257178606
2933,373943.1850406887
2934,416764.7958309066
2935,379502.9721113966
2936,822081.0020715187
2937,227246.55412220903
2938,322734.3024124332
2939,436460.6996571183
2940,477215.9081775355
2941,235249.64477468998
2942,391195.5334285009
2943,552007.8714827228
2944,678154.6668274939
2945,516823.13585627766
2946,491634.2222298748
2947,143824.95816296752
2948,238908.33844211831
2949,272549.11647722556
2950,472784.6543891338
2951,706666.1441497108
2952,462559.65389371046
2953,390853.2615510641
2954,800461.0534083791
2955,398347.9799285894
2956,914802.9982746472
2957,321029.69334295637
2958,1092637.0834038386
2959,177178.37212357082
2960,385504.62672318274
2961,492377.31558719394
2962,406027.85906314105
2963,658019.5045494061
2964,1490175.763356745
2965,280715.8984744654
2966,552138.7677024269
2967,59472.28787656297
2968,194876.2161228956
2969,1143708.0206427819
2970,673751.4586061229
2971,388754.4966482696
2972,638515.1561518166
2973,235262.0224082942
2974,1514433.6839128605
2975,478244.9725911227
2976,557720.7552627104
2977,557720.7552627104
2978,538824.567315544
2979,317404.9549598508
2980,578780.1909273294
2981,568523.7297869003
2982,754868.0322009547
2983,907889.8553329266
2984,956723.5678707284
2985,756603.160002111
2986,705341.4543032349
2987,318453.47427456576
2988,762328.3037878945
2989,294874.9787407148
2990,797985.5113338451
2991,441840.46373960073
2992,445414.1159847551
2993,413255.3911059828
2994,333068.30804537016
2995,628677.1174617802
2996,388381.92927274515
2997,850451.3587702869
2998,278218.9442152407
2999,539626.8199794311
3000,507209.8568727287
3001,542026.0462578812
3002,667136.6313419341
3003,315891.44806415174
3004,332474.4143579089
3005,165529.88274887204
3006,482295.1406781095
3007,471703.8981358649
3008,657630.1933525258
3009,1010106.0515482179
3010,120184.01099908206
3011,501668.86847809725
3012,707376.8018044981
3013,7568.299052701943
3014,-5604.504648239061
3015,760897.8569565035
3016,694316.4213356657
3017,575714.687064284
3018,381041.51497873536
3019,129573.14627510926
3020,1937605.2717776182
3021,693116.8537394387
3022,330225.7124862176
3023,516726.39785711956
3024,444964.24135236687
3025,282688.0744029298
3026,676926.7887003827
3027,310637.75191932666
3028,513750.75148247764
3029,764587.3487523732
3030,652185.763964244
3031,386077.51127896854
3032,133163.0417238769
3033,159817.23307968833
3034,159817.23307968833
3035,1351390.8186015214
3036,329975.87635733956
3037,342522.72506437707
3038,302619.3652902113
3039,1328824.3021795894
3040,714729.3379175405
3041,730809.0333167419
3042,181219.30353888054
3043,341051.0633379831
3044,520569.1377281529
3045,472031.1950008059
3046,394018.9453904178
3047,385787.83963077853
3048,454036.827920099
3049,351364.63882943336
3050,343894.3771497718
3051,785109.2124189154
3052,365526.82215503196
3053,787693.1591505077
3054,494064.31045945105
3055,667428.1990278232
3056,396003.7508612361
3057,275988.8297673997
3058,607994.3457975413
3059,585673.8901549693
3060,270460.07765013643
3061,721944.2021159879
3062,41243.30687849721
3063,712096.7922664563
3064,606142.3015195996
3065,990918.8810197562
3066,353165.29432814976
3067,391059.20049534424
3068,501145.8229345891
3069,547148.7349623952
3070,1066066.4163620481
3071,475552.67485655146
3072,492748.1146673219
3073,680655.562581551
3074,470342.0857078179
3075,688119.3767402364
3076,1033782.3534902879
3077,11112.428478493792
3078,360046.38271194464
3079,571629.0034375617
3080,435978.61278840096
3081,312897.1224986897
3082,716978.5527856072
3083,287778.6063445297
3084,496657.1059774371
3085,387401.80088051595
3086,372422.67926299875
3087,208134.02752479468
3088,380731.1962418092
3089,210437.7743961698
3090,607976.534574326
3091,1445796.09990558
3092,431110.0157071034
3093,534026.1241075619
3094,554576.5377829629
3095,218528.9649129521
3096,201374.97974772216
3097,31903.105522441794
3098,199332.0726064958
3099,193649.43076854595
3100,1632153.70942766
3101,181927.22155814973
3102,1003667.3423308171
3103,1052796.4667672317
3104,432021.80733007775
3105,832918.9269894446
3106,568348.6796680558
3107,417535.2724874065
3108,40254.3494328371
3109,103896.86050142796
3110,720333.119559231
3111,-15658.473349492677
3112,750758.3399024811
3113,851104.5216395184
3114,384600.1681518486
3115,384751.8810080027
3116,1130682.5995764658
3117,405663.98308615445
3118,189700.81831239664
3119,557537.9923793109
3120,406994.56709376397
3121,1645789.5539997313
3122,874587.3252011526
3123,562104.0058919651
3124,755524.8453751612
3125,337644.1973276468
3126,1075312.7732602842
3127,122136.77286100923
3128,712614.209455258
3129,799679.8812054645
3130,292495.3988476743
3131,961471.7037596542
3132,506672.6259991382
3133,975073.7106871987
3134,524915.4226935875
3135,280045.75276714755
3136,444506.35713990405
3137,852130.1420539538
3138,457784.6800872111
3139,510686.57458635967
3140,113012.97980548616
3141,499371.14590420725
3142,178257.7666894048
3143,574275.8469334814
3144,482938.8708910084
3145,401483.87936862267
3146,278673.56427118543
3147,526505.6327982976
3148,610500.9950542065
3149,437654.7360050139
3150,337716.98143884155
3151,257815.05355344317
3152,807647.1086737036
3153,1338908.817336187
3154,315082.7775146113
3155,737215.1886793487
3156,566113.0948773959
3157,1955952.979259396
3158,414722.77036413597
3159,340879.1509222366
3160,702339.6267486827
3161,755013.3727115685
3162,641276.7901897826
3163,375782.3282831181
3164,500661.8391650213
3165,668142.6746682707
3166,536356.2930820661
3167,967206.7291403213
3168,505700.8627901336
3169,658242.8409210541
3170,663597.0272058495
3171,608137.8173795517
3172,581011.6291271452
3173,522621.2446527303
3174,452759.49517250224
3175,592768.9515050348
3176,464839.5591378175
3177,522935.4812506522
3178,417930.9907022399
3179,464616.83543730865
3180,773870.363423812
3181,296243.3111521143
3182,465569.5945672045
3183,343923.6767675666
3184,436455.0284373858
3185,585274.2966607827
3186,731355.4263174562
3187,1022521.4599367094
3188,106736.47831114964
3189,1025018.3142642155
3190,329110.6784322725
3191,620377.4756295835
3192,412373.3340048407
3193,316417.90012626024
3194,761697.1743021114
3195,788577.9088409895
3196,196191.77937479096
3197,778607.0911428793
3198,96956.17932050338
3199,431855.9743252039
3200,291442.52264640474
3201,577654.9779676452
3202,128085.19475292385
3203,691997.4574818269
3204,1224813.1038680146
3205,309490.0612150048
3206,386232.38529515546
3207,594869.0711363256
3208,394934.62264403014
3209,599375.1750859226
3210,588545.063593039
3211,468925.1705972132
3212,624942.2832909328
3213,500473.03745857393
3214,592199.9236428484
3215,555585.8330289833
3216,634899.5350994538
3217,133951.8133298445
3218,585960.6511891413
3219,1128360.7106670928
3220,331832.5125093587
3221,466738.1726308293
3222,228477.65155616106
3223,-197831.04697417968
3224,411507.495935838
3225,844424.9874879105
3226,459982.3752766524
3227,425722.1908083053
3228,734558.0933544947
3229,1036435.584266518
3230,530882.2932341563
3231,1228389.9314240932
3232,641546.4954563441
3233,992939.1184123864
3234,267011.69387958193
3235,654788.627544696
3236,301721.7260259064
3237,1203329.544032709
3238,275550.3501356472
3239,10790.637847727136
3240,205290.80485240935
3241,280250.9159313599
3242,516713.4689455087
3243,240000.6675222788
3244,135953.49085811432
3245,461564.55210079195
3246,350688.46774218965
3247,363831.5611387548
3248,257913.15830599563
3249,377566.8698009554
3250,272720.5304685499
3251,606388.3917517168
3252,1614594.069872746
3253,427145.5266651176
3254,432028.44811754115
3255,467136.6513500309
3256,1179214.6471967741
3257,1050650.4387847728
3258,964295.1174469166
3259,733327.0058600195
3260,388709.10921984585
3261,120438.12053693726
3262,495649.6623352305
3263,677366.0911457228
3264,605909.3919950346
3265,426214.47781738255
3266,526374.2392013614
3267,1068479.6821089166
3268,723919.4360476307
3269,468623.37154707056
3270,490876.87459993805
3271,1228160.6725922646
3272,687456.8103892138
3273,585488.1722599065
3274,903918.7480680612
3275,230266.43135981256
3276,563171.3470193878
3277,722469.347965145
3278,1183567.6500508524
3279,474086.9793234549
3280,594775.2951575201
3281,1343120.993238307
3282,942615.6907944034
3283,904961.7249939858
3284,1080223.6503356898
3285,2999.4296827524668
3286,163174.11389342806
3287,558902.5225268793
3288,401035.05222885613
3289,195102.45730535447
3290,251367.4375565842
3291,268786.89616187086
3292,1177373.2144420804
3293,365252.56588859274
3294,675226.9117208348
3295,150378.07508181175
3296,375934.52437046845
3297,443613.9005400527
3298,600420.0439091119
3299,600420.0439091119
3300,742715.1233275832
3301,846591.4430553352
3302,112260.81998830824
3303,349860.7827435222
3304,118979.73043211346
3305,556889.0354680088
3306,414657.34180906333
3307,181902.89738761622
3308,486602.7427700218
3309,338891.16705940047
3310,347269.129742026
3311,403632.6769984022
3312,164670.36428076169
3313,488235.9984367363
3314,341783.846810499
3315,331375.9587386539
3316,382299.2655021723
3317,711919.3684459436
3318,406205.70525064867
3319,970916.1937223212
3320,539790.0632480432
3321,128576.14205929771
3322,267159.44137210114
3323,364188.8570551146
3324,539737.3342240867
3325,817981.606112526
3326,974215.8621566133
3327,307238.6708671294
3328,415452.46783716197
3329,258092.3164327545
3330,286523.51354999386
3331,178800.2615623494
3332,-22015.81783522785
3333,598566.8896943327
3334,446523.1976117776
3335,361675.9482337213
3336,717933.2580118946
3337,496979.1668750802
3338,1454748.770030444
3339,123198.38299450767
3340,557515.6627712174
3341,548886.1334301058
3342,538727.2047392793
3343,184819.62638744176
3344,1308532.9089265512
3345,506426.0320207577
3346,1068111.1943328287
3347,933747.9815351067
3348,573035.9963263804
3349,822609.4898232477
3350,486424.492051551
3351,395378.1445895806
3352,652873.9187534412
3353,81887.79317423882
3354,604226.6608557655
3355,446118.5455681244
3356,680234.9100791694
3357,273311.5447282916
3358,336255.5120377729
3359,589880.3636672208
3360,566610.845374636
3361,193545.43970194604
3362,373450.8014084039
3363,696913.7029381704
3364,377638.613477241
3365,343301.407215821
3366,204951.4157643427
3367,551866.9350123673
3368,569430.8832473309
3369,99889.14337904402
3370,686714.7970387562
3371,535666.7158841043
3372,598873.3851014323
3373,786739.4752967384
3374,604020.6110676029
3375,359345.1521477323
3376,477289.34911256307
3377,-6038.556230585265
3378,1315944.8370920548
3379,459624.87608449045
3380,687466.1935454971
3381,967055.1882661446
3382,1004980.6230549177
3383,335193.27420958737
3384,1601785.512183793
3385,1126041.4373732796
3386,524200.7313222436
3387,469168.34748798294
3388,652229.7616864941
3389,684277.8754629227
3390,522775.51291646983
3391,429117.8362268647
3392,-14145.42947851395
3393,485730.636398172
3394,404498.93036368885
3395,436174.8415722108
3396,320987.52390081354
3397,258333.51411746826
3398,433293.1234533967
3399,424381.595855076
3400,680457.8378960907
3401,97247.87071664474
3402,122871.33773050341
3403,399830.4734709215
3404,761297.462669801
3405,531002.0165444559
3406,743652.4744513612
3407,1087757.4068713025
3408,510768.59240377264
3409,268894.3295363582
3410,506002.6192491286
3411,477323.2023476991
3412,524671.892376911
3413,105413.77996222879
3414,243600.25650993537
3415,614416.5908560945
3416,604161.0421529049
3417,610719.7802843186
3418,274971.8638628445
3419,520977.47083241807
3420,317655.0125472543
3421,234607.19143186056
3422,246543.16045441187
3423,555116.0131999488
3424,655542.3599735233
3425,350728.3802265038
3426,703676.60202621
3427,696161.0651525364
3428,189020.47463762702
3429,635694.1151051895
3430,451056.67782861565
3431,375424.63073112175
3432,263692.36097131204
3433,303337.46181878983
3434,484250.1428531511
3435,125778.08704924892
3436,498024.17275478784
3437,-6806.480230581248
3438,671946.5976417762
3439,932439.9880539225
3440,294018.2267941622
3441,753164.9393083584
3442,407889.5432502056
3443,267245.16841155145
3444,95288.97265039309
3445,776557.7277793356
3446,262026.5599468929
3447,918082.2792671935
3448,498292.63783156115
3449,581688.3338284955
3450,449807.07506250544
3451,646176.7902541908
3452,869989.3119594094
3453,372165.64388875617
3454,424769.6171163025
3455,1216101.3681417105
3456,600335.1467920183
3457,459207.21186292707
3458,202931.15124298853
3459,715000.3061391762
3460,521809.2307923746
3461,442877.5196781764
3462,686882.6310075633
3463,828611.9869077018
3464,799197.5092145171
3465,35920.16198453985
3466,510079.3400244339
3467,422424.6630316798
3468,555560.8552002315
3469,475830.04944552004
3470,513410.85574151366
3471,490982.6867962199
3472,339313.93325145904
3473,89868.14042503003
3474,355541.0306085347
3475,537055.8986156436
3476,1181311.0067981319
3477,850980.8191136825
3478,571133.7776329909
3479,99589.7180911313
3480,914478.9912104851
3481,589769.4380712537
3482,440362.7950367277
3483,96639.5287168746
3484,435596.536265176
3485,63799.81448112277
3486,186010.48311755474
3487,156883.98205518903
3488,271566.3585031892
3489,389222.4605279893
3490,785559.8443283982
3491,264393.24925041123
3492,715679.1535872879
3493,-134337.829518176
3494,791828.0695467202
3495,369325.059790474
3496,818896.4829162491
3497,496208.1707120646
3498,672424.2807685162
3499,889648.9186462702
3500,766370.160558846
3501,675911.2528860992
3502,381593.341826658
3503,347449.85182236775
3504,451220.52902312705
3505,565874.8754055559
3506,693831.4990431889
3507,115053.22559066181
3508,777596.918443486
3509,451544.40303800406
3510,532071.0713090737
3511,279130.50627697445
3512,927087.5379654721
3513,426713.4024544597
3514,1326984.3611168156
3515,369116.01843929547
3516,316269.6754121051
3517,703096.6937603118
3518,429118.04131690343
3519,1703047.4147099867
3520,472293.47164897574
3521,537501.4891860592
3522,557136.2175859463
3523,888025.2329399777
3524,234914.93553221063
3525,286854.8465014115
3526,1074955.744364308
3527,214561.0314048733
3528,198127.3234846235
3529,653695.6819897814
3530,386920.63404686016
3531,538728.1396043075
3532,511202.5665884693
3533,318733.57792456815
3534,393257.1154682395
3535,615777.2490032995
3536,44280.9319639747
3537,289976.0635473649
3538,425289.6763730127
3539,566353.6997248344
3540,196994.62857357785
3541,196994.62857357785
3542,723027.3275436243
3543,418044.5972848962
3544,143205.48522175074
3545,430341.4448391453
3546,627571.9697220821
3547,644879.3543327225
3548,863837.7739952875
3549,686506.188935002
3550,941636.1268562167
3551,506876.02175724413
3552,428532.5014184319
3553,523355.25838988076
3554,242348.78176768852
3555,354969.437785779
3556,505760.17130046687
3557,382203.52321283636
3558,450130.8408130604
3559,472079.04608530866
3560,231342.3920073004
3561,460251.4629710985
3562,690216.456423238
3563,559180.4973994436
3564,215759.33255363314
3565,305417.1530363136
3566,490939.0320484248
3567,309348.65906625823
3568,293104.2935659507
3569,547501.5678629528
3570,541603.9684005766
3571,337452.73751528433
3572,439866.0271542872
3573,964361.0178870889
3574,76816.62798470666
3575,739507.0627123055
3576,258193.69298577757
3577,242405.58418734802
3578,578834.5778117537
3579,478748.030378307
3580,569095.9188733953
3581,897110.1779279439
3582,169058.6728286008
3583,158168.31469802407
3584,366220.5165508017
3585,206710.2881210287
3586,1693278.4778647588
3587,425824.7107958705
3588,696999.2495190757
3589,183836.99788305518
3590,689638.2363284267
3591,300057.12170330004
3592,469031.78266140295
3593,324389.11899298686
3594,514837.7489846896
3595,643283.8423580201
3596,485757.7700367323
3597,514170.2561712733
3598,276339.85182424705
3599,501790.72827873833
3600,259681.3642546517
3601,718696.7820005574
3602,447020.4954906232
3603,747457.1455495156
3604,653363.222285144
3605,190486.10561383492
3606,772184.719559778
3607,453342.6699755881
3608,471399.2855379104
3609,216898.28505795653
3610,579330.3848585228
3611,627289.0751090825
3612,342563.4706758858
3613,419473.69407817
3614,693914.6312297338
3615,1296480.6695633563
3616,298214.6037043864
3617,900613.4255844981
3618,481215.2685811131
3619,108312.03698632709
3620,486930.51264132315
3621,150215.77882764244
3622,118192.35175419733
3623,416208.3140761134
3624,416208.3140761134
3625,341365.3787841747
3626,427708.98005698365
3627,417364.8218251639
3628,470364.9578766235
3629,265517.95599045075
3630,576663.7863684655
3631,782043.4323313445
3632,257743.27774233161
3633,613664.7407946122
3634,702562.7386022185
3635,88854.52697737707
3636,563439.9078320573
3637,800398.0373780746
3638,1001.0635108983261
3639,152464.3870727874
3640,164725.17667823832
3641,652005.932766521
3642,533122.3906931037
3643,507578.02101922815
3644,441015.5801970181
3645,449603.3494584955
3646,266424.9368612043
3647,602012.7483331243
3648,256034.1226188182
3649,653444.9645571627
3650,241715.5398361744
3651,276870.3167720339
3652,747842.6260442244
3653,293161.01010559004
3654,286677.38954264874
3655,180879.34887992672
3656,224765.44132444193
3657,804662.6122946349
3658,380533.6363261846
3659,650565.2061144457
3660,323161.2710338548
3661,172016.8177014247
3662,230911.17231625336
3663,120193.08399525803
3664,1210297.3263749988
3665,297087.76652598084
3666,716703.8473046749
3667,345075.7766773364
3668,1133503.0417937895
3669,493609.0062126734
3670,266887.23646365455
3671,363341.27778775874
3672,826626.3983942881
3673,693774.0536017547
3674,193650.2647350327
3675,655183.543770221
3676,514341.12849750964
3677,308088.1109154106
3678,663694.9313147435
3679,601563.4881883068
3680,260938.14482286514
3681,208449.87964153278
3682,517784.1884431832
3683,190839.34513085644
3684,577848.7361222568
3685,476007.96773065906
3686,609807.1924679974
3687,786171.732825342
3688,677559.0082443047
3689,254820.4458609823
3690,75662.51211639377
3691,149309.62597524776
3692,213791.58864164288
3693,553103.8076692693
3694,533287.9482775446
3695,591800.544691004
3696,459842.53173150483
3697,668229.1425540937
3698,672347.4343025018
3699,654362.1872490977
3700,168234.15743369458
3701,611409.0110917944
3702,573198.1574359733
3703,238442.97079822345
3704,286641.27152878453
3705,228368.96351835434
3706,170462.7604702994
3707,149678.95127423003
3708,1349049.7165735136
3709,535955.8639275521
3710,399395.38172219344
3711,497241.62932506495
3712,573438.7141006408
3713,439938.8502512685
3714,449591.67672357545
3715,185814.6045305938
3716,369941.29789932957
3717,145189.1211009181
3718,1157053.1345730382
3719,284754.25455235905
3720,742510.8799701541
3721,1183872.1615376198
3722,933757.2708866168
3723,539054.02054506
3724,397854.69358294015
3725,1005296.0008855518
3726,1104693.4268092492
3727,670077.02885965
3728,517657.50345463376
3729,679255.711387385
3730,825038.104518113
3731,456886.65623282164
3732,547672.4018866584
3733,992517.2667979454
3734,884867.8463586525
3735,1502933.0081792139
3736,280559.9630955294
3737,388595.40696036466
3738,689592.5261146468
3739,245895.1629717372
3740,25629.777224442107
3741,553448.5013472835
3742,820271.4570727474
3743,392309.88406623737
3744,644894.3599888209
3745,731563.5415402242
3746,411062.7245223087
3747,417464.15425380424
3748,1167268.9497291862
3749,428519.0638666516
3750,250344.78814648069
3751,476904.8419366346
3752,583964.362080238
3753,543380.0954778914
3754,916102.1311753509
3755,169541.57098143164
3756,737391.4237900268
3757,737391.4237900268
3758,184772.5623685182
3759,528226.1809374908
3760,63180.349487012834
3761,1278233.7552143508
3762,541886.0981698795
3763,604220.7805521019
3764,357897.6643885077
3765,688919.747963943
3766,907926.459832608
3767,61895.69020523876
3768,223634.47910248738
3769,1459941.9593867357
3770,331386.3002348541
3771,595109.4989130461
3772,382436.20981265453
3773,1028171.7986538208
3774,527626.5219870114
3775,759322.1612461766
3776,702243.1294824029
3777,1036507.6662581025
3778,789892.5701654557
3779,596460.0771989777
3780,493611.6124848556
3781,876110.6226049515
3782,607058.2247883993
3783,298770.9341329046
3784,268563.15456473705
3785,239843.21153282223
3786,239843.21153282223
3787,852491.5108824095
3788,491150.15195762133
3789,338387.55132965674
3790,839781.3545450709
3791,985760.9887805588
3792,631822.7863722579
3793,143649.37733754457
3794,143649.37733754457
3795,888030.8882465821
3796,154732.96170425124
3797,624298.451442102
3798,702934.2279444698
3799,823774.1664154393
3800,387428.95212784386
3801,656796.813455435
3802,183795.80225602083
3803,573060.8741726166
3804,340221.41304850206
3805,121355.04226179805
3806,179984.0575577945
3807,618336.72168204
3808,276747.9918787693
3809,470293.36130537884
3810,791499.6538109911
3811,772616.2670522672
3812,787520.2829165604
3813,1510790.562095464
3814,459490.724409617
3815,691405.3642858427
3816,274749.3914210757
3817,456262.87977555697
3818,478285.83984085196
3819,441278.9716818796
3820,432975.0230311102
3821,1392126.5705689564
3822,684392.8399863807
3823,406384.84026390174
3824,647435.9932129015
3825,181210.7316393719
3826,951218.0888981435
3827,813812.2998969954
3828,153285.16885923885
3829,1352674.7202853316
3830,394471.95117161644
3831,497669.0110793883
3832,368904.0807533588
3833,486927.94284530275
3834,548762.084809562
3835,816571.7844603745
3836,284348.0804318166
3837,493403.7409429569
3838,324784.7764657795
3839,611674.9977140786
3840,179285.75119980157
3841,775409.8058348234
3842,502944.14318890974
3843,651662.4913495063
3844,276281.08468727843
3845,733842.3530476482
3846,743290.9159624766
3847,475471.7395456715
3848,530965.7963417212
3849,541197.8041535821
3850,177349.89085043978
3851,312714.66667246487
3852,259834.79156274622
3853,1033659.5897239982
3854,1032058.0176920851
3855,361142.1703691181
3856,661668.7480635766
3857,571216.8014405372
3858,266002.12669817015
3859,505736.3214878383
3860,538737.4946602574
3861,1170003.4704528977
3862,186619.45130298357
3863,538324.0178679783
3864,876983.319804119
3865,729258.9091635279
3866,429107.4635841469
3867,433350.81683307013
3868,392132.2423966244
3869,892019.9382286605
3870,75238.15034805774
3871,1751987.5885489313
3872,219746.40963884286
3873,85475.45755092485
3874,170036.13776694337
3875,516525.29913384025
3876,516987.8244252106
3877,299156.7451213129
3878,231586.3044089161
3879,231586.3044089161
3880,285582.8287341218
3881,166991.5639976912
3882,214743.94676852308
3883,465394.32426424103
3884,970014.701443641
3885,100722.44733330619
3886,765382.3894269478
3887,539225.1367296196
3888,757164.8209139701
3889,580921.7731592043
3890,371380.4696660865
3891,1177493.9621149905
3892,684678.2760860592
3893,267952.70003675384
3894,295535.2770523476
3895,435339.95021791616
3896,513496.235740268
3897,957458.7243690933
3898,374818.52358385676
3899,567794.8565949962
3900,322946.32095755276
3901,593787.9379424159
3902,338674.66284190386
3903,776514.0358642945
